City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,kavieng,-2.5744,150.7967,85.21,70,87,3.27,PG,1717471888
363,isangel,-19.55,169.2667,82.51,65,20,6.91,VU,1717471889
364,bodaybo,57.8506,114.1933,68.5,50,53,1.28,RU,1717471890
365,vernon,50.2581,-119.2691,61.41,37,5,11.99,CA,1717471755
366,murray,40.6669,-111.888,67.98,59,40,6.91,US,1717471723
367,mount pearl,47.5166,-52.7813,48.33,98,100,8.05,CA,1717471895
368,beoumi,7.6736,-5.5764,73.71,93,99,4.76,CI,1717471896
369,murghob,38.1702,73.9667,45.57,29,24,11.61,TJ,1717471897
370,langepas,61.2544,75.2124,48.72,40,30,7.72,RU,1717471899
371,coquimbo,-29.9533,-71.3436,53.33,100,100,4.61,CL,1717471631
372,lospalos,-8.5186,127.0025,79.25,67,15,11.16,TL,1717471901
373,birobidzhan,48.8,132.95,68.83,36,0,4.7,RU,1717471902
374,praia da vitoria,38.7333,-27.0667,63.75,94,20,5.84,PT,1717471903
375,dzilam gonzalez,21.2833,-88.9333,80.82,73,97,6.76,MX,1717471904
376,rodolfo sanchez taboada,31.7167,-116.5667,61.11,76,14,1.01,MX,1717471907
377,agboville,5.928,-4.2132,73.94,99,96,1.99,CI,1717471908
378,neufchatel-en-bray,49.7332,1.4396,53.73,92,100,3.0,FR,1717471909
379,broome,42.2506,-75.833,66.65,85,65,0.58,US,1717471910
380,san fernando del valle de catamarca,-28.4696,-65.7852,55.78,43,100,7.0,AR,1717471625
381,linxia chengguanzhen,35.6003,103.2064,66.02,44,6,3.96,CN,1717471912
382,mossel bay,-34.1831,22.146,60.73,84,100,19.71,ZA,1717471914
383,cururupu,-1.8283,-44.8683,73.76,97,23,0.29,BR,1717471915
384,morondava,-20.2833,44.2833,71.51,64,0,6.96,MG,1717471916
385,sabzevar,36.2126,57.6819,72.68,43,0,6.91,IR,1717471917
386,zeya,53.75,127.2667,71.49,23,62,10.65,RU,1717471918
387,masindi,1.6744,31.715,64.76,97,95,2.8,UG,1717471919
388,kone,-21.0595,164.8658,81.3,67,87,0.4,NC,1717471920
389,taoudenni,22.6783,-3.9836,90.41,13,95,7.61,ML,1717471922
390,fort st. john,56.2499,-120.8529,48.09,100,100,8.05,CA,1717471820
391,kanuru,16.2858,81.2546,88.52,69,100,6.06,IN,1717471924
392,san borja,-14.8167,-66.85,68.36,81,87,2.62,BO,1717471925
393,nizhneangarsk,55.7833,109.55,50.0,75,56,1.99,RU,1717471926
394,st. john's,47.5649,-52.7093,49.15,98,100,8.05,CA,1717471805
395,greenfields,-33.0333,27.8622,50.14,71,0,8.05,ZA,1717471929
396,tofol,5.3248,163.0078,85.78,74,75,8.05,FM,1717471930
397,bhamo,24.2667,97.2333,84.11,84,76,0.56,MM,1717471931
398,constitucion,-35.3333,-72.4167,53.42,71,94,2.82,CL,1717471932
399,la libertad,-2.2333,-80.9,71.2,84,93,11.77,EC,1717471933
400,wau,7.7029,27.9953,76.86,66,13,5.3,SS,1717471934
401,bandar abbas,27.1865,56.2808,87.78,79,20,4.61,IR,1717471936
402,vilyuysk,63.7553,121.6247,79.0,23,25,8.01,RU,1717471937
403,culiacan,24.7994,-107.3897,82.08,69,0,6.91,MX,1717471938
404,ancud,-41.8697,-73.8203,47.32,89,100,12.03,CL,1717471939
405,arkhangel'sk,64.5401,40.5433,64.51,100,40,6.71,RU,1717471941
406,road town,18.4167,-64.6167,81.66,81,100,17.47,VG,1717471942
407,dzhangala,49.2167,50.3333,80.56,40,25,6.02,KZ,1717471943
408,piranhas,-16.4269,-51.8222,68.04,51,59,6.42,BR,1717471944
409,askoy,60.4092,5.226,50.29,100,75,10.36,NO,1717471946
410,hammerfest,70.6634,23.6821,55.85,71,75,13.8,NO,1717471948
411,skowhegan,44.7651,-69.7192,61.97,86,80,1.81,US,1717471672
412,egilsstadir,65.2653,-14.3948,35.51,75,75,24.16,IS,1717471951
413,telimele,10.9167,-13.3333,70.77,93,94,2.04,GN,1717471952
414,marsh harbour,26.5412,-77.0636,78.37,80,66,11.9,BS,1717471953
415,timimoun,29.2639,0.231,82.78,28,0,11.5,DZ,1717471955
416,coffs harbour,-30.3,153.1333,68.13,42,94,9.22,AU,1717471956
417,sari,36.5633,53.0601,69.39,78,0,2.3,IR,1717471957
418,hasaki,35.7333,140.8333,73.29,68,17,21.25,JP,1717471958
419,ballina,-28.8667,153.5667,66.78,42,95,3.06,AU,1717471959
420,bandarbeyla,9.4942,50.8122,82.89,67,64,20.42,SO,1717471960
421,marolambo,-20.05,48.1167,61.5,93,43,2.19,MG,1717471961
422,champerico,14.3,-91.9167,83.46,81,100,3.02,GT,1717471963
423,tazacorte,28.629,-17.9293,67.17,95,0,5.75,ES,1717471964
424,inarajan village,13.2736,144.7484,89.4,82,100,11.32,GU,1717471965
425,pisco,-13.7,-76.2167,59.05,82,0,3.44,PE,1717471966
426,westport,41.1415,-73.3579,71.19,80,0,6.91,US,1717471967
427,kendari,-3.945,122.4989,82.45,81,99,4.21,ID,1717471968
428,heiligenhaus,51.3266,6.9711,55.85,82,20,3.44,DE,1717471970
429,acarau,-2.8856,-40.12,77.5,89,6,8.3,BR,1717471877
430,miches,18.9836,-69.0476,78.4,92,100,5.35,DO,1717471972
431,jericho,31.8667,35.45,86.61,47,0,2.21,PS,1717471714
432,akjoujt,19.6969,-14.4164,78.33,36,0,15.43,MR,1717471974
433,bel ombre,-4.6167,55.4167,84.04,74,40,5.75,SC,1717471975
434,alta,69.9689,23.2717,52.86,85,75,3.44,NO,1717471943
435,juhaynah,26.6732,31.4976,80.92,26,0,11.16,EG,1717471978
436,ingeniero guillermo n. juarez,-23.9,-61.85,53.65,64,33,6.38,AR,1717471979
437,raja,8.4596,25.678,74.88,64,12,5.55,SS,1717471981
438,tonekabon,36.8163,50.8738,75.15,47,0,1.16,IR,1717471982
439,polyarnyy,69.1989,33.4478,51.48,87,91,2.98,RU,1717471983
440,kuju,23.7167,85.5,92.14,18,0,12.08,IN,1717471985
441,iargara,46.4275,28.4367,68.41,86,64,7.47,MD,1717471986
442,umm kaddadah,13.6017,26.6876,78.37,14,11,1.36,SD,1717471988
443,bratsk,56.1325,101.6142,50.49,95,100,4.36,RU,1717471989
444,ambatofinandrahana,-20.55,46.8,54.46,88,36,3.02,MG,1717471990
445,upata,8.0086,-62.3989,76.23,80,92,5.61,VE,1717471993
446,port lincoln,-34.7333,135.8667,56.03,77,96,9.78,AU,1717471994
447,nikolayevsk-on-amure,53.1406,140.73,41.22,67,100,8.01,RU,1717471995
448,hilo,19.7297,-155.09,78.53,86,100,8.05,US,1717471996
449,miandrivazo,-19.5167,45.4667,72.46,59,6,4.32,MG,1717471998
450,matoury,4.8483,-52.3317,78.76,94,0,0.0,GF,1717471999
451,morant bay,17.8815,-76.4093,83.82,87,42,6.96,JM,1717472000
452,al 'amarah,31.8406,47.1396,95.34,15,0,18.21,IQ,1717472001
453,labytnangi,66.6572,66.4183,32.38,82,99,1.01,RU,1717472002
454,korla,41.7597,86.1469,78.4,17,96,23.78,CN,1717472003
455,creil,49.2567,2.4848,58.75,92,100,1.97,FR,1717472004
456,nuku'alofa,-21.1333,-175.2,79.14,61,75,10.36,TO,1717471941
457,carauari,-4.8828,-66.8958,73.47,99,100,1.3,BR,1717472007
458,mirny,62.5353,113.9611,60.24,59,95,1.01,RU,1717472008
459,masjed soleyman,31.9364,49.3039,97.39,8,0,6.31,IR,1717471949
460,lasem,-6.6922,111.4527,86.52,62,84,5.68,ID,1717472011
461,inyati,-19.6756,28.8469,46.87,25,0,4.29,ZW,1717472013
462,kargasok,59.0556,80.8572,48.96,40,4,10.0,RU,1717472015
463,nova vicosa,-17.8919,-39.3719,72.97,89,46,5.12,BR,1717471790
464,kununurra,-15.7667,128.7333,78.78,53,0,14.97,AU,1717472017
465,teluk nibung,3.001,99.8164,83.59,73,100,2.13,ID,1717472018
466,rawlins,41.7911,-107.2387,55.35,71,40,20.71,US,1717472020
467,bac lieu,9.285,105.7244,92.3,54,100,9.31,VN,1717472021
468,cheremukhovo,60.3484,59.9851,48.81,98,93,10.0,RU,1717472022
469,vung tau,10.346,107.0843,86.36,64,84,8.19,VN,1717472023
470,tsiombe,-25.3,45.4833,64.89,92,24,6.64,MG,1717472024
471,carahue,-38.7,-73.1667,44.6,89,78,3.44,CL,1717472025
472,szczecin,53.4289,14.553,56.75,84,100,5.01,PL,1717472026
473,viqueque,-8.8673,126.3658,83.77,61,24,8.23,TL,1717472028
474,harstad,68.799,16.5293,49.15,90,100,11.01,NO,1717472029
475,inhambane,-23.865,35.3833,72.93,92,68,7.11,MZ,1717472030
476,palmer,42.1584,-72.3287,67.96,69,0,4.61,US,1717472031
477,sao felix do xingu,-6.6447,-51.995,72.99,82,21,1.12,BR,1717471994
478,yuzhno-kurilsk,44.0306,145.8556,44.38,97,99,9.62,RU,1717472033
479,pleiku,13.9833,108.0,87.26,48,59,9.93,VN,1717472035
480,mundo novo,-11.8589,-40.4725,63.18,99,53,2.28,BR,1717472036
481,plettenberg bay,-34.0527,23.3716,55.69,87,100,4.25,ZA,1717472038
482,khanbari,27.3747,87.2039,84.74,58,65,3.51,NP,1717472039
483,rikaze,29.25,88.8833,54.41,36,100,3.04,CN,1717472040
484,scarborough,54.2797,-0.4044,53.65,90,9,3.0,GB,1717472042
485,lorengau,-2.0226,147.2712,86.2,64,9,7.11,PG,1717472043
486,kani keli,-12.9536,45.1033,78.06,74,25,10.69,YT,1717472044
487,axim,4.8699,-2.2405,78.28,87,89,7.0,GH,1717472045
488,atafu village,-8.5421,-172.5159,84.24,74,67,11.21,TK,1717472046
489,hadibu,12.65,54.0333,84.06,76,57,13.49,YE,1717472047
490,cruz del eje,-30.7264,-64.8039,52.11,39,100,6.64,AR,1717472049
491,daru,-9.0763,143.2092,82.94,69,64,7.85,PG,1717472050
492,bedele,8.456,36.353,57.92,92,85,1.61,ET,1717472051
493,yangquan,37.8575,113.5633,80.6,32,100,7.56,CN,1717472052
494,les cayes,18.2,-73.75,79.81,83,55,5.1,HT,1717472053
495,cold springs,39.6802,-119.9766,65.37,57,0,13.8,US,1717471832
496,platteville,42.7342,-90.4785,71.51,98,40,6.91,US,1717472055
497,dikhil,11.5,42.1667,86.43,32,18,1.7,DJ,1717472057
498,jaisalmer,26.9147,70.9181,93.27,31,0,21.45,IN,1717472058
499,argostolion,38.1811,20.489,72.75,35,7,4.59,GR,1717472059
500,lautoka,-17.6167,177.4667,82.26,54,75,10.36,FJ,1717471837
501,dakoro,14.5106,6.765,84.96,39,82,8.19,NE,1717472061
502,manadhoo,5.7667,73.3833,83.43,80,100,10.25,MV,1717472062
503,al jawf,29.5,38.75,87.73,13,0,1.66,SA,1717472064
504,basoko,1.2391,23.616,73.08,94,100,2.66,CD,1717472065
505,kentville,45.0835,-64.4988,54.41,94,58,4.61,CA,1717472066
506,greenville,35.6127,-77.3663,71.62,93,75,6.91,US,1717471981
507,pingyi,35.5006,117.6308,84.58,23,100,8.37,CN,1717472068
508,tvoroyri,61.5556,-6.8111,44.19,70,99,16.04,FO,1717472069
509,bosaso,11.2842,49.1816,88.99,65,57,6.29,SO,1717472070
510,aberdeen,57.1437,-2.0981,53.2,74,100,8.05,GB,1717472073
511,cove,7.221,2.3402,75.15,96,72,2.89,BJ,1717472074
512,chibougamau,49.9168,-74.3659,62.22,59,75,4.61,CA,1717471938
513,baie-comeau,49.2168,-68.1489,51.48,93,40,9.22,CA,1717472076
514,alofi,-19.0595,-169.9187,78.69,61,95,17.27,NU,1717472077
515,nadym,65.5333,72.5167,30.96,83,100,3.38,RU,1717472065
516,podgornoye,51.735,39.1496,62.82,77,0,6.71,RU,1717472080
517,coahuayana de hidalgo,18.7,-103.6583,73.56,81,9,0.6,MX,1717472081
518,springbok,-29.6643,17.8865,47.43,91,100,9.26,ZA,1717472082
519,mocoreta,-30.6189,-57.9634,47.95,80,91,9.69,AR,1717472083
520,port angeles,48.1181,-123.4307,54.7,78,100,3.44,US,1717471952
521,ochakiv,46.6128,31.5498,68.11,87,100,10.31,UA,1717472086
522,poronaysk,49.2167,143.1167,46.98,82,100,8.14,RU,1717472087
523,ulsteinvik,62.3432,5.8487,51.75,75,97,14.0,NO,1717472088
524,arroyo seco,-33.1549,-60.5086,49.01,10,100,6.62,AR,1717472089
525,el granada,37.5027,-122.4694,65.07,84,75,19.57,US,1717472090
526,cedeira,43.6797,-8.0209,60.84,78,19,17.54,ES,1717472091
527,menongue,-14.6585,17.691,46.22,31,5,2.44,AO,1717472092
528,santa maria huatulco,15.8436,-96.3267,79.79,76,34,4.9,MX,1717472094
529,gobernador roca,-27.1864,-55.4643,51.1,93,9,4.21,AR,1717472095
530,gilgit,35.9221,74.3087,68.85,43,19,2.57,PK,1717472096
531,yoloten,37.2989,62.3597,86.5,14,3,5.46,TM,1717472097
532,katabu,-4.9333,122.5167,84.58,75,53,4.94,ID,1717472098
533,altamira,-3.2033,-52.2064,74.05,96,68,3.2,BR,1717472099
534,qarauyl,48.9451,79.255,67.51,38,71,12.62,KZ,1717472101
535,kostomuksha,64.571,30.5767,59.04,94,8,5.01,RU,1717472102
536,klaksvik,62.2266,-6.589,41.92,74,81,22.62,FO,1717472095
537,qamdo,31.1667,97.2333,53.35,33,99,2.84,CN,1717472104
538,fort mcmurray,56.7268,-111.381,62.19,44,0,9.22,CA,1717471814
539,taungoo,18.9333,96.4333,85.98,69,85,8.52,MM,1717472107
540,chos malal,-37.3781,-70.2709,46.49,78,32,7.18,AR,1717472108
541,ambodifotatra,-16.9833,49.85,75.25,78,40,6.91,MG,1717472109
542,key west,24.5557,-81.7826,84.2,71,20,13.8,US,1717471468
543,dwarka,22.2394,68.9678,86.45,67,57,12.62,IN,1717472111
544,caleta de carquin,-11.0925,-77.6267,62.8,86,11,8.59,PE,1717472113
545,turpan,42.9333,89.1667,86.58,21,98,4.79,CN,1717472114
546,springfield,37.2153,-93.2982,70.34,90,0,6.91,US,1717471474
547,richfield,44.8833,-93.283,72.64,82,0,3.44,US,1717472021
548,puerto cabezas,14.0351,-83.3888,78.67,88,100,4.21,NI,1717472117
549,groningen,53.25,6.75,57.13,95,100,3.44,NL,1717472118
550,fossombrone,43.6908,12.8127,61.41,91,0,5.7,IT,1717472121
551,birao,10.2849,22.7882,78.44,59,24,4.9,CF,1717472122
552,castillos,-34.1667,-53.8333,46.87,74,100,2.06,UY,1717472123
553,prince george,53.9166,-122.753,56.64,71,100,5.75,CA,1717472124
554,mao,39.8885,4.2658,63.16,100,0,5.75,ES,1717472125
555,sorong,-0.8833,131.25,83.05,79,43,6.49,ID,1717472127
556,young,-32.6833,-57.6333,42.33,87,99,7.61,UY,1717472128
557,vanersborg,58.3807,12.3234,57.15,71,52,9.22,SE,1717472129
558,mugia,43.1041,-9.2179,57.9,85,3,5.53,ES,1717472130
559,shimoda,34.6667,138.95,73.76,66,26,10.31,JP,1717472131
560,berezovyy,51.6667,135.7,50.49,64,100,5.73,RU,1717472051
561,mersa matruh,31.3525,27.2453,66.4,88,0,0.0,EG,1717472134
562,colonia lindavista,19.4916,-99.1247,76.95,23,75,4.61,MX,1717471988
563,komsomol'skiy,43.9783,46.6985,79.88,37,0,4.03,RU,1717472136
564,mundri,-6.9558,111.71,88.03,60,73,6.64,ID,1717472137
565,tostado,-29.232,-61.7692,50.99,70,100,9.24,AR,1717472061
566,patong,7.8961,98.2966,89.74,70,98,7.2,TH,1717472140
567,laojunmiao,39.8333,97.7333,70.92,15,22,9.17,CN,1717472141
568,merritt,50.1123,-120.7942,51.33,53,20,1.99,CA,1717472142
569,andrushivka,50.0229,29.0202,63.39,85,92,1.28,UA,1717472143
570,conceicao do araguaia,-8.2578,-49.2647,79.0,59,61,3.78,BR,1717472144
571,saynshand,44.8824,110.1163,80.98,27,87,13.96,MN,1717472145
572,dem'yanovo,60.3511,47.0842,66.4,87,28,7.05,RU,1717472147
